DriverID,Year,Tracks,Team,Ranking,LapTime
2,2020,Imola,Mercedes,7,65.87
3,2020,Imola,Red Bull,20,72.37
4,2020,Imola,Red Bull,19,71.87
5,2020,Imola,Ferrari,2,63.37
6,2020,Imola,Ferrari,8,66.37
7,2020,Imola,Aston Martin,18,71.37
8,2020,Imola,Aston Martin,5,64.87
9,2020,Imola,McLaren,11,67.87
10,2020,Imola,McLaren,15,69.87
11,2020,Imola,Alpine,9,66.87
12,2020,Imola,Alpine,16,70.37
13,2020,Imola,Alfa Romeo,22,73.37
14,2020,Imola,Alfa Romeo,6,65.37
15,2020,Imola,Haas,1,62.87
16,2020,Imola,Haas,4,64.37
17,2020,Imola,AlphaTauri,12,68.37
18,2020,Imola,AlphaTauri,10,67.37
19,2020,Imola,Williams,14,69.37
20,2020,Imola,Williams,21,72.87
21,2020,Imola,AlphaTauri,13,68.87
22,2020,Imola,Haas,17,70.87
1,2020,Hockenheim,Mercedes,12,67.26
2,2020,Hockenheim,Mercedes,21,71.76
3,2020,Hockenheim,Red Bull,3,62.76
4,2020,Hockenheim,Red Bull,2,62.26
5,2020,Hockenheim,Ferrari,13,67.76
6,2020,Hockenheim,Ferrari,6,64.26
7,2020,Hockenheim,Aston Martin,7,64.76
8,2020,Hockenheim,Aston Martin,11,66.76
9,2020,Hockenheim,McLaren,14,68.26
10,2020,Hockenheim,McLaren,4,63.26
11,2020,Hockenheim,Alpine,17,69.76
12,2020,Hockenheim,Alpine,16,69.26
13,2020,Hockenheim,Alfa Romeo,20,71.26
14,2020,Hockenheim,Alfa Romeo,15,68.76
15,2020,Hockenheim,Haas,9,65.76
16,2020,Hockenheim,Haas,22,72.26
17,2020,Hockenheim,AlphaTauri,8,65.26
18,2020,Hockenheim,AlphaTauri,18,70.26
19,2020,Hockenheim,Williams,5,63.76
20,2020,Hockenheim,Williams,19,70.76
21,2020,Hockenheim,AlphaTauri,10,66.26
22,2020,Hockenheim,Haas,1,61.76
1,2020,Marina Bay,Mercedes,5,62.21
2,2020,Marina Bay,Mercedes,4,61.71
3,2020,Marina Bay,Red Bull,7,63.21
4,2020,Marina Bay,Red Bull,22,70.71
5,2020,Marina Bay,Ferrari,6,62.71
6,2020,Marina Bay,Ferrari,14,66.71
7,2020,Marina Bay,Aston Martin,17,68.21
8,2020,Marina Bay,Aston Martin,13,66.21
9,2020,Marina Bay,McLaren,8,63.71
10,2020,Marina Bay,McLaren,10,64.71
11,2020,Marina Bay,Alpine,9,64.21
12,2020,Marina Bay,Alpine,2,60.71
13,2020,Marina Bay,Alfa Romeo,16,67.71
14,2020,Marina Bay,Alfa Romeo,18,68.71
15,2020,Marina Bay,Haas,12,65.71
16,2020,Marina Bay,Haas,15,67.21
17,2020,Marina Bay,AlphaTauri,3,61.21
18,2020,Marina Bay,AlphaTauri,20,69.71
19,2020,Marina Bay,Williams,19,69.21
20,2020,Marina Bay,Williams,1,60.21
21,2020,Marina Bay,AlphaTauri,11,65.21
22,2020,Marina Bay,Haas,21,70.21
1,2020,Albert Park,Mercedes,2,64.88
2,2020,Albert Park,Mercedes,21,74.38
3,2020,Albert Park,Red Bull,18,72.88
4,2020,Albert Park,Red Bull,8,67.88
5,2020,Albert Park,Ferrari,7,67.38
6,2020,Albert Park,Ferrari,6,66.88
7,2020,Albert Park,Aston Martin,11,69.38
8,2020,Albert Park,Aston Martin,3,65.38
9,2020,Albert Park,McLaren,12,69.88
10,2020,Albert Park,McLaren,20,73.88
11,2020,Albert Park,Alpine,22,74.88
12,2020,Albert Park,Alpine,13,70.38
13,2020,Albert Park,Alfa Romeo,10,68.88
14,2020,Albert Park,Alfa Romeo,14,70.88
15,2020,Albert Park,Haas,15,71.38
16,2020,Albert Park,Haas,19,73.38
17,2020,Albert Park,AlphaTauri,1,64.38
18,2020,Albert Park,AlphaTauri,17,72.38
19,2020,Albert Park,Williams,16,71.88
20,2020,Albert Park,Williams,5,66.38
21,2020,Albert Park,AlphaTauri,4,65.88
22,2020,Albert Park,Haas,9,68.38
1,2020,Circuit of the Americas,Mercedes,13,71.69
2,2020,Circuit of the Americas,Mercedes,22,76.19
3,2020,Circuit of the Americas,Red Bull,18,74.19
4,2020,Circuit of the Americas,Red Bull,16,73.19
5,2020,Circuit of the Americas,Ferrari,3,66.69
6,2020,Circuit of the Americas,Ferrari,1,65.69
7,2020,Circuit of the Americas,Aston Martin,20,75.19
8,2020,Circuit of the Americas,Aston Martin,19,74.69
9,2020,Circuit of the Americas,McLaren,11,70.69
10,2020,Circuit of the Americas,McLaren,7,68.69
11,2020,Circuit of the Americas,Alpine,8,69.19
12,2020,Circuit of the Americas,Alpine,10,70.19
13,2020,Circuit of the Americas,Alfa Romeo,17,73.69
14,2020,Circuit of the Americas,Alfa Romeo,9,69.69
15,2020,Circuit of the Americas,Haas,21,75.69
16,2020,Circuit of the Americas,Haas,14,72.19
17,2020,Circuit of the Americas,AlphaTauri,6,68.19
18,2020,Circuit of the Americas,AlphaTauri,15,72.69
19,2020,Circuit of the Americas,Williams,5,67.69
20,2020,Circuit of the Americas,Williams,4,67.19
21,2020,Circuit of the Americas,AlphaTauri,12,71.19
22,2020,Circuit of the Americas,Haas,2,66.19
1,2020,Shanghai,Mercedes,16,76.27
2,2020,Shanghai,Mercedes,6,71.27
3,2020,Shanghai,Red Bull,7,71.77
4,2020,Shanghai,Red Bull,10,73.27
5,2020,Shanghai,Ferrari,18,77.27
6,2020,Shanghai,Ferrari,14,75.27
7,2020,Shanghai,Aston Martin,15,75.77
8,2020,Shanghai,Aston Martin,3,69.77
9,2020,Shanghai,McLaren,9,72.77
10,2020,Shanghai,McLaren,4,70.27
11,2020,Shanghai,Alpine,1,68.77
12,2020,Shanghai,Alpine,12,74.27
13,2020,Shanghai,Alfa Romeo,5,70.77
14,2020,Shanghai,Alfa Romeo,19,77.77
15,2020,Shanghai,Haas,2,69.27
16,2020,Shanghai,Haas,13,74.77
17,2020,Shanghai,AlphaTauri,20,78.27
18,2020,Shanghai,AlphaTauri,8,72.27
19,2020,Shanghai,Williams,17,76.77
20,2020,Shanghai,Williams,21,78.77
21,2020,Shanghai,AlphaTauri,22,79.27
22,2020,Shanghai,Haas,11,73.77
1,2020,Sochi,Mercedes,15,79.89
2,2020,Sochi,Mercedes,20,82.39
3,2020,Sochi,Red Bull,14,79.39
4,2020,Sochi,Red Bull,7,75.89
5,2020,Sochi,Ferrari,18,81.39
6,2020,Sochi,Ferrari,4,74.39
7,2020,Sochi,Aston Martin,21,82.89
8,2020,Sochi,Aston Martin,5,74.89
9,2020,Sochi,McLaren,19,81.89
10,2020,Sochi,McLaren,1,72.89
11,2020,Sochi,Alpine,13,78.89
12,2020,Sochi,Alpine,11,77.89
13,2020,Sochi,Alfa Romeo,16,80.39
14,2020,Sochi,Alfa Romeo,3,73.89
15,2020,Sochi,Haas,8,76.39
16,2020,Sochi,Haas,17,80.89
17,2020,Sochi,AlphaTauri,22,83.39
18,2020,Sochi,AlphaTauri,9,76.89
19,2020,Sochi,Williams,10,77.39
20,2020,Sochi,Williams,2,73.39
21,2020,Sochi,AlphaTauri,12,78.39
22,2020,Sochi,Haas,6,75.39
1,2020,Sepang,Mercedes,12,84.44
2,2020,Sepang,Mercedes,5,80.94
3,2020,Sepang,Red Bull,17,86.94
4,2020,Sepang,Red Bull,4,80.44
5,2020,Sepang,Ferrari,9,82.94
6,2020,Sepang,Ferrari,14,85.44
7,2020,Sepang,Aston Martin,6,81.44
8,2020,Sepang,Aston Martin,16,86.44
9,2020,Sepang,McLaren,15,85.94
10,2020,Sepang,McLaren,3,79.94
11,2020,Sepang,Alpine,20,88.44
12,2020,Sepang,Alpine,2,79.44
13,2020,Sepang,Alfa Romeo,8,82.44
14,2020,Sepang,Alfa Romeo,7,81.94
15,2020,Sepang,Haas,1,78.94
16,2020,Sepang,Haas,18,87.44
17,2020,Sepang,AlphaTauri,22,89.44
18,2020,Sepang,AlphaTauri,19,87.94
19,2020,Sepang,Williams,11,83.94
20,2020,Sepang,Williams,10,83.44
21,2020,Sepang,AlphaTauri,21,88.94
22,2020,Sepang,Haas,13,84.94
1,2020,Istanbul Park,Mercedes,22,76.53
2,2020,Istanbul Park,Mercedes,6,68.53
3,2020,Istanbul Park,Red Bull,18,74.53
4,2020,Istanbul Park,Red Bull,11,71.03
5,2020,Istanbul Park,Ferrari,15,73.03
6,2020,Istanbul Park,Ferrari,14,72.53
7,2020,Istanbul Park,Aston Martin,21,76.03
8,2020,Istanbul Park,Aston Martin,2,66.53
9,2020,Istanbul Park,McLaren,20,75.53
10,2020,Istanbul Park,McLaren,4,67.53
11,2020,Istanbul Park,Alpine,19,75.03
12,2020,Istanbul Park,Alpine,5,68.03
13,2020,Istanbul Park,Alfa Romeo,13,72.03
14,2020,Istanbul Park,Alfa Romeo,9,70.03
15,2020,Istanbul Park,Haas,17,74.03
16,2020,Istanbul Park,Haas,7,69.03
17,2020,Istanbul Park,AlphaTauri,12,71.53
18,2020,Istanbul Park,AlphaTauri,3,67.03
19,2020,Istanbul Park,Williams,8,69.53
20,2020,Istanbul Park,Williams,10,70.53
21,2020,Istanbul Park,AlphaTauri,1,66.03
22,2020,Istanbul Park,Haas,16,73.53
1,2020,Baku City Circuit,Mercedes,7,74.72
2,2020,Baku City Circuit,Mercedes,14,78.22
3,2020,Baku City Circuit,Red Bull,9,75.72
4,2020,Baku City Circuit,Red Bull,2,72.22
5,2020,Baku City Circuit,Ferrari,20,81.22
6,2020,Baku City Circuit,Ferrari,4,73.22
7,2020,Baku City Circuit,Aston Martin,3,72.72
8,2020,Baku City Circuit,Aston Martin,16,79.22
9,2020,Baku City Circuit,McLaren,19,80.72
10,2020,Baku City Circuit,McLaren,5,73.72
11,2020,Baku City Circuit,Alpine,15,78.72
12,2020,Baku City Circuit,Alpine,1,71.72
13,2020,Baku City Circuit,Alfa Romeo,17,79.72
14,2020,Baku City Circuit,Alfa Romeo,13,77.72
15,2020,Baku City Circuit,Haas,8,75.22
16,2020,Baku City Circuit,Haas,6,74.22
17,2020,Baku City Circuit,AlphaTauri,12,77.22
18,2020,Baku City Circuit,AlphaTauri,10,76.22
19,2020,Baku City Circuit,Williams,22,82.22
20,2020,Baku City Circuit,Williams,11,76.72
21,2020,Baku City Circuit,AlphaTauri,21,81.72
22,2020,Baku City Circuit,Haas,18,80.22
1,2020,Las Vegas Street Circuit,Mercedes,8,64.69
2,2020,Las Vegas Street Circuit,Mercedes,5,63.19
3,2020,Las Vegas Street Circuit,Red Bull,13,67.19
4,2020,Las Vegas Street Circuit,Red Bull,16,68.69
5,2020,Las Vegas Street Circuit,Ferrari,17,69.19
6,2020,Las Vegas Street Circuit,Ferrari,21,71.19
7,2020,Las Vegas Street Circuit,Aston Martin,15,68.19
8,2020,Las Vegas Street Circuit,Aston Martin,6,63.69
9,2020,Las Vegas Street Circuit,McLaren,18,69.69
10,2020,Las Vegas Street Circuit,McLaren,2,61.69
11,2020,Las Vegas Street Circuit,Alpine,11,66.19
12,2020,Las Vegas Street Circuit,Alpine,20,70.69
13,2020,Las Vegas Street Circuit,Alfa Romeo,1,61.19
14,2020,Las Vegas Street Circuit,Alfa Romeo,3,62.19
15,2020,Las Vegas Street Circuit,Haas,7,64.19
16,2020,Las Vegas Street Circuit,Haas,4,62.69
17,2020,Las Vegas Street Circuit,AlphaTauri,12,66.69
18,2020,Las Vegas Street Circuit,AlphaTauri,9,65.19
19,2020,Las Vegas Street Circuit,Williams,19,70.19
20,2020,Las Vegas Street Circuit,Williams,10,65.69
21,2020,Las Vegas Street Circuit,AlphaTauri,22,71.69
22,2020,Las Vegas Street Circuit,Haas,14,67.69
1,2020,Miami International,Mercedes,10,76.75
2,2020,Miami International,Mercedes,15,79.25
3,2020,Miami International,Red Bull,12,77.75
4,2020,Miami International,Red Bull,8,75.75
5,2020,Miami International,Ferrari,9,76.25
6,2020,Miami International,Ferrari,14,78.75
7,2020,Miami International,Aston Martin,20,81.75
8,2020,Miami International,Aston Martin,1,72.25
9,2020,Miami International,McLaren,21,82.25
10,2020,Miami International,McLaren,11,77.25
11,2020,Miami International,Alpine,7,75.25
12,2020,Miami International,Alpine,16,79.75
13,2020,Miami International,Alfa Romeo,4,73.75
14,2020,Miami International,Alfa Romeo,18,80.75
15,2020,Miami International,Haas,2,72.75
16,2020,Miami International,Haas,3,73.25
17,2020,Miami International,AlphaTauri,5,74.25
18,2020,Miami International,AlphaTauri,13,78.25
19,2020,Miami International,Williams,17,80.25
20,2020,Miami International,Williams,19,81.25
21,2020,Miami International,AlphaTauri,6,74.75
22,2020,Miami International,Haas,22,82.75
1,2021,Monza,Mercedes,20,71.58
2,2021,Monza,Mercedes,17,70.08
3,2021,Monza,Red Bull,14,68.58
4,2021,Monza,Red Bull,8,65.58
5,2021,Monza,Ferrari,16,69.58
6,2021,Monza,Ferrari,3,63.08
7,2021,Monza,Aston Martin,22,72.58
8,2021,Monza,Aston Martin,13,68.08
9,2021,Monza,McLaren,10,66.58
10,2021,Monza,McLaren,1,62.08
11,2021,Monza,Alpine,21,72.08
12,2021,Monza,Alpine,5,64.08
13,2021,Monza,Alfa Romeo,4,63.58
14,2021,Monza,Alfa Romeo,2,62.58
15,2021,Monza,Haas,11,67.08
16,2021,Monza,Haas,6,64.58
17,2021,Monza,AlphaTauri,18,70.58
18,2021,Monza,AlphaTauri,19,71.08
19,2021,Monza,Williams,9,66.08
20,2021,Monza,Williams,7,65.08
21,2021,Monza,AlphaTauri,15,69.08
22,2021,Monza,Haas,12,67.58
1,2021,Silverstone,Mercedes,14,69.24
2,2021,Silverstone,Mercedes,19,71.74
3,2021,Silverstone,Red Bull,11,67.74
4,2021,Silverstone,Red Bull,7,65.74
5,2021,Silverstone,Ferrari,2,63.24
6,2021,Silverstone,Ferrari,21,72.74
7,2021,Silverstone,Aston Martin,4,64.24
8,2021,Silverstone,Aston Martin,22,73.24
9,2021,Silverstone,McLaren,6,65.24
10,2021,Silverstone,McLaren,15,69.74
11,2021,Silverstone,Alpine,20,72.24
12,2021,Silverstone,Alpine,18,71.24
13,2021,Silverstone,Alfa Romeo,3,63.74
14,2021,Silverstone,Alfa Romeo,17,70.74
15,2021,Silverstone,Haas,12,68.24
16,2021,Silverstone,Haas,1,62.74
17,2021,Silverstone,AlphaTauri,16,70.24
18,2021,Silverstone,AlphaTauri,9,66.74
19,2021,Silverstone,Williams,10,67.24
20,2021,Silverstone,Williams,13,68.74
21,2021,Silverstone,AlphaTauri,8,66.24
22,2021,Silverstone,Haas,5,64.74
1,2021,Spa-Francorchamps,Mercedes,13,81.5
2,2021,Spa-Francorchamps,Mercedes,12,81.0
3,2021,Spa-Francorchamps,Red Bull,6,78.0
4,2021,Spa-Francorchamps,Red Bull,20,85.0
5,2021,Spa-Francorchamps,Ferrari,5,77.5
6,2021,Spa-Francorchamps,Ferrari,4,77.0
7,2021,Spa-Francorchamps,Aston Martin,8,79.0
8,2021,Spa-Francorchamps,Aston Martin,18,84.0
9,2021,Spa-Francorchamps,McLaren,14,82.0
10,2021,Spa-Francorchamps,McLaren,21,85.5
11,2021,Spa-Francorchamps,Alpine,10,80.0
12,2021,Spa-Francorchamps,Alpine,22,86.0
13,2021,Spa-Francorchamps,Alfa Romeo,11,80.5
14,2021,Spa-Francorchamps,Alfa Romeo,15,82.5
15,2021,Spa-Francorchamps,Haas,3,76.5
16,2021,Spa-Francorchamps,Haas,17,83.5
17,2021,Spa-Francorchamps,AlphaTauri,19,84.5
18,2021,Spa-Francorchamps,AlphaTauri,7,78.5
19,2021,Spa-Francorchamps,Williams,16,83.0
20,2021,Spa-Francorchamps,Williams,2,76.0
21,2021,Spa-Francorchamps,AlphaTauri,1,75.5
22,2021,Spa-Francorchamps,Haas,9,79.5
1,2021,Suzuka,Mercedes,10,70.17
2,2021,Suzuka,Mercedes,6,68.17
3,2021,Suzuka,Red Bull,11,70.67
4,2021,Suzuka,Red Bull,8,69.17
5,2021,Suzuka,Ferrari,13,71.67
6,2021,Suzuka,Ferrari,1,65.67
7,2021,Suzuka,Aston Martin,22,76.17
8,2021,Suzuka,Aston Martin,9,69.67
9,2021,Suzuka,McLaren,18,74.17
10,2021,Suzuka,McLaren,19,74.67
11,2021,Suzuka,Alpine,4,67.17
12,2021,Suzuka,Alpine,16,73.17
13,2021,Suzuka,Alfa Romeo,17,73.67
14,2021,Suzuka,Alfa Romeo,15,72.67
15,2021,Suzuka,Haas,2,66.17
16,2021,Suzuka,Haas,3,66.67
17,2021,Suzuka,AlphaTauri,5,67.67
18,2021,Suzuka,AlphaTauri,12,71.17
19,2021,Suzuka,Williams,21,75.67
20,2021,Suzuka,Williams,14,72.17
21,2021,Suzuka,AlphaTauri,20,75.17
22,2021,Suzuka,Haas,7,68.67
1,2021,Monaco,Mercedes,17,82.05
2,2021,Monaco,Mercedes,5,76.05
3,2021,Monaco,Red Bull,3,75.05
4,2021,Monaco,Red Bull,10,78.55
5,2021,Monaco,Ferrari,1,74.05
6,2021,Monaco,Ferrari,21,84.05
7,2021,Monaco,Aston Martin,9,78.05
8,2021,Monaco,Aston Martin,8,77.55
9,2021,Monaco,McLaren,20,83.55
10,2021,Monaco,McLaren,22,84.55
11,2021,Monaco,Alpine,12,79.55
12,2021,Monaco,Alpine,16,81.55
13,2021,Monaco,Alfa Romeo,4,75.55
14,2021,Monaco,Alfa Romeo,19,83.05
15,2021,Monaco,Haas,13,80.05
16,2021,Monaco,Haas,14,80.55
17,2021,Monaco,AlphaTauri,6,76.55
18,2021,Monaco,AlphaTauri,11,79.05
19,2021,Monaco,Williams,2,74.55
20,2021,Monaco,Williams,7,77.05
21,2021,Monaco,AlphaTauri,18,82.55
22,2021,Monaco,Haas,15,81.05
1,2021,Circuit de Catalunya,Mercedes,1,71.58
2,2021,Circuit de Catalunya,Mercedes,17,79.58
3,2021,Circuit de Catalunya,Red Bull,22,82.08
4,2021,Circuit de Catalunya,Red Bull,18,80.08
5,2021,Circuit de Catalunya,Ferrari,20,81.08
6,2021,Circuit de Catalunya,Ferrari,11,76.58
7,2021,Circuit de Catalunya,Aston Martin,7,74.58
8,2021,Circuit de Catalunya,Aston Martin,2,72.08
9,2021,Circuit de Catalunya,McLaren,6,74.08
10,2021,Circuit de Catalunya,McLaren,19,80.58
11,2021,Circuit de Catalunya,Alpine,3,72.58
12,2021,Circuit de Catalunya,Alpine,9,75.58
13,2021,Circuit de Catalunya,Alfa Romeo,8,75.08
14,2021,Circuit de Catalunya,Alfa Romeo,5,73.58
15,2021,Circuit de Catalunya,Haas,4,73.08
16,2021,Circuit de Catalunya,Haas,15,78.58
17,2021,Circuit de Catalunya,AlphaTauri,12,77.08
18,2021,Circuit de Catalunya,AlphaTauri,14,78.08
19,2021,Circuit de Catalunya,Williams,13,77.58
20,2021,Circuit de Catalunya,Williams,10,76.08
21,2021,Circuit de Catalunya,AlphaTauri,16,79.08
22,2021,Circuit de Catalunya,Haas,21,81.58
1,2021,Hungaroring,Mercedes,21,88.26
2,2021,Hungaroring,Mercedes,15,85.26
3,2021,Hungaroring,Red Bull,22,88.76
4,2021,Hungaroring,Red Bull,2,78.76
5,2021,Hungaroring,Ferrari,10,82.76
6,2021,Hungaroring,Ferrari,8,81.76
7,2021,Hungaroring,Aston Martin,1,78.26
8,2021,Hungaroring,Aston Martin,5,80.26
9,2021,Hungaroring,McLaren,6,80.76
10,2021,Hungaroring,McLaren,12,83.76
11,2021,Hungaroring,Alpine,17,86.26
12,2021,Hungaroring,Alpine,7,81.26
13,2021,Hungaroring,Alfa Romeo,11,83.26
14,2021,Hungaroring,Alfa Romeo,18,86.76
15,2021,Hungaroring,Haas,14,84.76
16,2021,Hungaroring,Haas,20,87.76
17,2021,Hungaroring,AlphaTauri,9,82.26
18,2021,Hungaroring,AlphaTauri,19,87.26
19,2021,Hungaroring,Williams,4,79.76
20,2021,Hungaroring,Williams,13,84.26
21,2021,Hungaroring,AlphaTauri,16,85.76
22,2021,Hungaroring,Haas,3,79.26
1,2021,Interlagos,Mercedes,6,74.9
2,2021,Interlagos,Mercedes,21,82.4
3,2021,Interlagos,Red Bull,16,79.9
4,2021,Interlagos,Red Bull,13,78.4
5,2021,Interlagos,Ferrari,4,73.9
6,2021,Interlagos,Ferrari,17,80.4
7,2021,Interlagos,Aston Martin,12,77.9
8,2021,Interlagos,Aston Martin,11,77.4
9,2021,Interlagos,McLaren,5,74.4
10,2021,Interlagos,McLaren,20,81.9
11,2021,Interlagos,Alpine,18,80.9
12,2021,Interlagos,Alpine,19,81.4
13,2021,Interlagos,Alfa Romeo,15,79.4
14,2021,Interlagos,Alfa Romeo,8,75.9
15,2021,Interlagos,Haas,9,76.4
16,2021,Interlagos,Haas,2,72.9
17,2021,Interlagos,AlphaTauri,14,78.9
18,2021,Interlagos,AlphaTauri,22,82.9
19,2021,Interlagos,Williams,1,72.4
20,2021,Interlagos,Williams,3,73.4
21,2021,Interlagos,AlphaTauri,7,75.4
22,2021,Interlagos,Haas,10,76.9
1,2021,Bahrain International Circuit,Mercedes,2,64.44
2,2021,Bahrain International Circuit,Mercedes,16,71.44
3,2021,Bahrain International Circuit,Red Bull,6,66.44
4,2021,Bahrain International Circuit,Red Bull,14,70.44
5,2021,Bahrain International Circuit,Ferrari,1,63.94
6,2021,Bahrain International Circuit,Ferrari,7,66.94
7,2021,Bahrain International Circuit,Aston Martin,21,73.94
8,2021,Bahrain International Circuit,Aston Martin,12,69.44
9,2021,Bahrain International Circuit,McLaren,11,68.94
10,2021,Bahrain International Circuit,McLaren,15,70.94
11,2021,Bahrain International Circuit,Alpine,13,69.94
12,2021,Bahrain International Circuit,Alpine,4,65.44
13,2021,Bahrain International Circuit,Alfa Romeo,9,67.94
14,2021,Bahrain International Circuit,Alfa Romeo,19,72.94
15,2021,Bahrain International Circuit,Haas,10,68.44
16,2021,Bahrain International Circuit,Haas,5,65.94
17,2021,Bahrain International Circuit,AlphaTauri,3,64.94
18,2021,Bahrain International Circuit,AlphaTauri,18,72.44
19,2021,Bahrain International Circuit,Williams,8,67.44
20,2021,Bahrain International Circuit,Williams,17,71.94
21,2021,Bahrain International Circuit,AlphaTauri,20,73.44
22,2021,Bahrain International Circuit,Haas,22,74.44
1,2021,Yas Marina,Mercedes,9,79.69
2,2021,Yas Marina,Mercedes,1,75.69
3,2021,Yas Marina,Red Bull,16,83.19
4,2021,Yas Marina,Red Bull,11,80.69
5,2021,Yas Marina,Ferrari,12,81.19
6,2021,Yas Marina,Ferrari,20,85.19
7,2021,Yas Marina,Aston Martin,17,83.69
8,2021,Yas Marina,Aston Martin,2,76.19
9,2021,Yas Marina,McLaren,6,78.19
10,2021,Yas Marina,McLaren,19,84.69
11,2021,Yas Marina,Alpine,5,77.69
12,2021,Yas Marina,Alpine,10,80.19
13,2021,Yas Marina,Alfa Romeo,13,81.69
14,2021,Yas Marina,Alfa Romeo,18,84.19
15,2021,Yas Marina,Haas,8,79.19
16,2021,Yas Marina,Haas,7,78.69
17,2021,Yas Marina,AlphaTauri,3,76.69
18,2021,Yas Marina,AlphaTauri,22,86.19
19,2021,Yas Marina,Williams,15,82.69
20,2021,Yas Marina,Williams,21,85.69
21,2021,Yas Marina,AlphaTauri,4,77.19
22,2021,Yas Marina,Haas,14,82.19
1,2021,Red Bull Ring,Mercedes,19,74.88
2,2021,Red Bull Ring,Mercedes,12,71.38
3,2021,Red Bull Ring,Red Bull,13,71.88
4,2021,Red Bull Ring,Red Bull,17,73.88
5,2021,Red Bull Ring,Ferrari,3,66.88
6,2021,Red Bull Ring,Ferrari,9,69.88
7,2021,Red Bull Ring,Aston Martin,20,75.38
8,2021,Red Bull Ring,Aston Martin,7,68.88
9,2021,Red Bull Ring,McLaren,21,75.88
10,2021,Red Bull Ring,McLaren,8,69.38
11,2021,Red Bull Ring,Alpine,22,76.38
12,2021,Red Bull Ring,Alpine,5,67.88
13,2021,Red Bull Ring,Alfa Romeo,4,67.38
14,2021,Red Bull Ring,Alfa Romeo,11,70.88
15,2021,Red Bull Ring,Haas,10,70.38
16,2021,Red Bull Ring,Haas,2,66.38
17,2021,Red Bull Ring,AlphaTauri,1,65.88
18,2021,Red Bull Ring,AlphaTauri,18,74.38
19,2021,Red Bull Ring,Williams,15,72.88
20,2021,Red Bull Ring,Williams,6,68.38
21,2021,Red Bull Ring,AlphaTauri,16,73.38
22,2021,Red Bull Ring,Haas,14,72.38
1,2021,Zandvoort,Mercedes,14,75.54
2,2021,Zandvoort,Mercedes,12,74.54
3,2021,Zandvoort,Red Bull,9,73.04
4,2021,Zandvoort,Red Bull,18,77.54
5,2021,Zandvoort,Ferrari,1,69.04
6,2021,Zandvoort,Ferrari,3,70.04
7,2021,Zandvoort,Aston Martin,22,79.54
8,2021,Zandvoort,Aston Martin,6,71.54
9,2021,Zandvoort,McLaren,21,79.04
10,2021,Zandvoort,McLaren,17,77.04
11,2021,Zandvoort,Alpine,19,78.04
12,2021,Zandvoort,Alpine,15,76.04
13,2021,Zandvoort,Alfa Romeo,10,73.54
14,2021,Zandvoort,Alfa Romeo,8,72.54
15,2021,Zandvoort,Haas,5,71.04
16,2021,Zandvoort,Haas,7,72.04
17,2021,Zandvoort,AlphaTauri,4,70.54
18,2021,Zandvoort,AlphaTauri,11,74.04
19,2021,Zandvoort,Williams,2,69.54
20,2021,Zandvoort,Williams,13,75.04
21,2021,Zandvoort,AlphaTauri,20,78.54
22,2021,Zandvoort,Haas,16,76.54
1,2021,Imola,Mercedes,22,81.97
2,2021,Imola,Mercedes,5,73.47
3,2021,Imola,Red Bull,9,75.47
4,2021,Imola,Red Bull,4,72.97
5,2021,Imola,Ferrari,11,76.47
6,2021,Imola,Ferrari,2,71.97
7,2021,Imola,Aston Martin,12,76.97
8,2021,Imola,Aston Martin,14,77.97
9,2021,Imola,McLaren,8,74.97
10,2021,Imola,McLaren,16,78.97
11,2021,Imola,Alpine,15,78.47
12,2021,Imola,Alpine,19,80.47
13,2021,Imola,Alfa Romeo,21,81.47
14,2021,Imola,Alfa Romeo,13,77.47
15,2021,Imola,Haas,17,79.47
16,2021,Imola,Haas,10,75.97
17,2021,Imola,AlphaTauri,1,71.47
18,2021,Imola,AlphaTauri,7,74.47
19,2021,Imola,Williams,6,73.97
20,2021,Imola,Williams,18,79.97
21,2021,Imola,AlphaTauri,3,72.47
22,2021,Imola,Haas,20,80.97
1,2021,Hockenheim,Mercedes,18,79.9
2,2021,Hockenheim,Mercedes,15,78.4
3,2021,Hockenheim,Red Bull,19,80.4
4,2021,Hockenheim,Red Bull,1,71.4
5,2021,Hockenheim,Ferrari,16,78.9
6,2021,Hockenheim,Ferrari,7,74.4
7,2021,Hockenheim,Aston Martin,4,72.9
8,2021,Hockenheim,Aston Martin,11,76.4
9,2021,Hockenheim,McLaren,13,77.4
10,2021,Hockenheim,McLaren,2,71.9
11,2021,Hockenheim,Alpine,3,72.4
12,2021,Hockenheim,Alpine,12,76.9
13,2021,Hockenheim,Alfa Romeo,5,73.4
14,2021,Hockenheim,Alfa Romeo,8,74.9
15,2021,Hockenheim,Haas,10,75.9
16,2021,Hockenheim,Haas,6,73.9
17,2021,Hockenheim,AlphaTauri,17,79.4
18,2021,Hockenheim,AlphaTauri,14,77.9
19,2021,Hockenheim,Williams,21,81.4
20,2021,Hockenheim,Williams,22,81.9
21,2021,Hockenheim,AlphaTauri,20,80.9
22,2021,Hockenheim,Haas,9,75.4
1,2021,Marina Bay,Mercedes,22,81.65
2,2021,Marina Bay,Mercedes,11,76.15
3,2021,Marina Bay,Red Bull,18,79.65
4,2021,Marina Bay,Red Bull,10,75.65
5,2021,Marina Bay,Ferrari,17,79.15
6,2021,Marina Bay,Ferrari,16,78.65
7,2021,Marina Bay,Aston Martin,1,71.15
